1.92572,0.16154
1.93154,0.11169
1.91499,0.12189
1.87639,0.10351
1.95367,0.13465
1.92262,0.16111
1.93144,0.12288
1.98477,0.13182
1.87639,0.10465
1.91361,0.12466
